"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-11-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-11-15",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-11-16",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-11-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-11-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-11-19",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-11-20",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-11-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-11-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-11-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-11-24",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-11-25",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-04","    9",",,N","0.00",",,N",,,,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-05",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-06",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-07",,,,,"0.07",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-08",,,,,"0.92",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-09",,,,,"0.01",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-10",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-11",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-12",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-15",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-16",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-19",,,,,"0.02",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-20",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-24",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-25",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-26",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-27",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-28",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-29",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-30",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2025-12-31",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-01",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-02",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-04",,,,,"0.25",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-05",,,,,"0.02",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-06",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-07",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-08",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-09",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-10",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-11",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-12",,,,,"0.02",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-15",,,,,"0.08",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-16",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-19",,,,,"0.07",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-20",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-24",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-25",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-26",,,,,"0.01",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-27",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-28",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-29",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-30",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-01-31",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-01",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-02",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-04",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-05",,,,,"0.06",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-06",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-07",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-08",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-09",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-10",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-11",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-12",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-15",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-16",,,,,"0.50",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-17",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-19",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-20",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-22",,,,,"0.02",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-24",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-25",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-26",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-27",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-02-28",,,,,"0.84",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-01",,,,,"0.01",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-02",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-04",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-05",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-06",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-07",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-08",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-09",,,,,"0.03",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-10",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-11",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-12",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-13",,,,,"0.12",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-14",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-15",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-16",,,,,"0.76",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-17",,,,,"0.31",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-19",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-20",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-24",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-25",,,,,"0.17",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-26",,,,,"0.05",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-27",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-28",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-29",,,,,"0.06",",,N",,
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-30",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-03-31",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-04-01",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-04-02",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0049","PALM COAST 1.9 S, FL US","29.544003","-81.21661","7.3","2026-04-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-01",,,,,"0.24",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-02",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-04",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-05",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-06",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-07",,,,,"0.01",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-08",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-09",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-10",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-11",,,,,"0.07",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-12",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-14",,,,,"0.28",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-15",,,,,"0.01",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-16",,,,,"0.05",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-17",,,,,"0.01",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-19",,,,,"0.70",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-20",,,,,"0.31",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-22",,,,,"1.24",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-27","    5",",,N","0.00",",,N",,,,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-28",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-29",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-30",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-01-31",,,,,"0.02",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-01",,,,,"0.02",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-02",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-04",,,,,"0.01",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-05",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-06",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-07",,,,,"0.02",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-08",,,,,"0.02",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-09",,,,,"0.01",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-10",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-11",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-12",,,,,"0.02",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-13",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-14",,,,,"0.15",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-15",,,,,"0.04",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-16",,,,,"0.12",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-17",,,,,"0.33",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-18",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-19",,,,,"0.13",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-20",,,,,"0.09",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-21",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-22",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-23",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-24",,,,,"0.07",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-25",,,,,"0.34",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-26",,,,,"0.11",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-27",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-02-28",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-03-01",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-03-02",,,,,"0.01",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-03-03",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-03-04",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-03-05",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-03-06",,,,,"0.18",",,N",,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-03-07",,,,,"0.00",",,N","0.0",",,N"
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-03-16","    9",",,N","1.01",",,N",,,,
"US1FLFL0047","PALM COAST 4.5 SSW, FL US","29.5135373","-81.2507217","12.2","2025-03-17",,,,,"0.88",",,N",,
